id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
1788544,7728,A Small Personal Voice,0006547591,9780006547594,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,5,23,,Flamingo,false,1787473,4,170,281,69,3,5:22|4:31|3:15|2:1|1:0|total:69,1974,,,4.07,64,3,['7728'],['Doris Lessing'],['3.65'],[],[],[],"This is a selection of Doris Lessing's essays and reviews on literature, politics and autobiography from the late 1950s to the 1970s, plus interviews with the author herself. It includes pieces on Kurt Vonnegut, Olive Schreiner, Malcolm X and Sufism and an autobiographical piece, ""Impertinent Daughters""."
431843,7728,Mistresses Of the Dark: 25 Macabre Tales By Master Storytellers,0760734534,9780760734537,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,en-US,,false,3221,2,303,267,76,15,5:19|4:19|3:24|2:10|1:4|total:76,1998,,,3.51,6,2,"['59151', '16033', '2844604', '22694', '2046', '1169504', '13388', '3472', '9388', '39237', '7728', '7184', '55397', '7973']","['Stefan R. Dziemianowicz', 'Denise Little', 'Robert E. Weinberg', ""Flannery O'Connor"", 'Alison Lurie', 'A.S. Byatt', 'Shirley Jackson', 'Margaret Atwood', 'Louise Erdrich', 'Jamaica Kincaid', 'Doris Lessing', ""Edna O'Brien"", 'Nadine Gordimer', 'Eudora Welty']","['3.75', '3.88', '3.87', '4.16', '3.73', '3.81', '3.95', '4.03', '3.90', '3.78', '3.65', '3.52', '3.57', '3.87']",[],[],[],"The dark side of life lurks just around the corner from the safe avenues of the familiar. In <i>Mistresses of the Dark</i>, twenty-five leading female writers dare to stray from the path of the ordinary and venture into the shadows. Nadine Gordimer imagines a nightmare relationship between a father and son. Eudora Welty and Flannery O'Connor conjure grim Gothic visions of private desperation. Specters of loss haunt tales by Alison Lurie and A. S. Byatt, and an atmosphere of unease blows through stories by Shirley Jackson and Doris Lessing. The contributors include a Nobel laureate, a Pulitzer Prize winner, and recipients of the Booker Prize and the National Book Award.<br /><br />In subtle and sophisticated stories, these authors find moods of menace and tremors of dread in the most unlikely settings: the home, the office, the neighborhood, the bedroom. Unsettling encounters sure to stir the soul await the reader of these uncommon literary masterpieces.<br /><br />Contents: 	Death by landscape / Margaret Atwood -- The July ghost / A.S. Byatt -- The bloody chamber / Angela Carter -- Don't look now / Daphne du Maurier -- Fleur / Louise Erdrich -- Up north / Mavis Gallant -- Letter from his father / Nadine Gordimer -- The pond / Patricia Highsmith -- The butler catcher / A.M. Homes -- The summer people / Shirley Jackson -- Ovando / Jamaica Kincaid -- Poor little Saturday / Madeleine L'Engle -- The ones who walk away from omelas / Ursula K. Le Guin -- Plants and girls / Doris Lessing -- Another Halloween / Alison Lurie -- The parallel world / Valerie Martin -- Number 10 / Edna O'Brien -- The river / Flannery O'Connor -- The virgin in the rose-bower, or the tragedy of Glen Mawr Manor / Joyce Carol Oates -- The dreadful day of judgement / Ruth Rendell -- A spiritualist / Jean Rhys -- The dummy / Susan Sontag -- The girl I left behind me / Muriel Spark -- Spirit of the house / Fay Weldon -- Clytie / Eudora Welty."
1788538,7728,"The Sun Between Their Feet (Collected African Stories, Vol. 2)",0006545432,9780006545439,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,12,1,eng,Flamingo,false,1787467,7,183,246,67,5,5:17|4:21|3:23|2:2|1:4|total:67,1989,1,1,3.67,60,5,['7728'],['Doris Lessing'],['3.65'],[],[],[],"The second volume of Doris Lessing’s <i>Collected African Stories</i>, and a classic work from the winner of the Nobel Prize for Literature.<br /><br />""As for these stories – when I write one, it is as if I open a gate into a landscape which is always there. Time has nothing to do with it. A certain kind of pulse starts beating, and I recognise it: it is time I wrote another story from that landscape, external and internal at the same time, which was once the Old Chief’s Country."" — Doris Lessing, from the Preface.<br /><br />This much-acclaimed collection of stories vividly evokes both the grandeur of Africa and the glare of its sun and the wide open space, as well as the great, irresolvable tensions between whites and blacks. Tales of poor white farmers and their lonely wives, of storm air thick with locusts, of ants and pomegranate trees, black servants and the year of hunger in a native village – all combine to present a powerful image of a continent which seems incorruptible in spite of all the people who plough, mine and plunder it to make their living. In Doris Lessing’s own words, ""Africa gives you the knowledge that man is a small creature, among other creatures, in a large landscape."""
761590,7728,Mercury,0720609844,9780720609844,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328832082l/761590._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328832082l/761590._SY75_.jpg,2000,4,1,,Peter Owen Publishers,false,747683,3,187,196,52,12,5:12|4:21|3:16|2:1|1:2|total:52,1995,4,1,3.77,49,9,"['119148', '7728']","['Anna Kavan', 'Doris Lessing']","['3.80', '3.65']",[],[],[],"This hitherto unpublished novel, an exciting literary discovery, is from Anna Kavan's most creative period. A work of sustained imaginative vision, it contains some of the novelists' best hallucinogenic writing. The beautiful ""glass girl"" Luz is pursued from one imaginary country to another by Luke, whose love for her becomes a pathological obsession. Luke is as bewitched, too, by the Indris, singing lemurs whose magical harmonies he encounters in a tropical forest of pellucid charms. The lemurs have no enemies in their jungle world ""where intelligence and affection were cherished, and destruction and cruelty had no place."" Luke has chosen his wandering life of exile to escape his own shortcomings and failure in human relations. And he wants to protect Luz, estranged from her sadistic husband Chas. Luke himself reveals shades of latent sadism and becomes dependent on tablets that induce horror, shame and ecstatic excitement. The narrative is projected like a series of dream sequences, enigma, and illusion intertwined in the mound of Kafka. Yet, as in her novel <i>Ice</i>, Anna Kavan has fashioned a coruscating landscape of her own making—apocalyptic, compelling, unforgettable."
14425071,7728,اللعب مع النمر,,9789774212139,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337949804l/14425071._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337949804l/14425071._SY75_.jpg,2009,,,ara,الهيئة المصرية العامة للكتاب,false,58105919,4,253,194,57,10,5:9|4:18|3:19|2:9|1:2|total:57,1972,1,31,3.40,31,9,"['7728', '6036627']","['Doris Lessing', 'عبد السلام إبراهيم']","['3.65', '3.67']",[],[],[],
4604443,7728,Un enfant de l'amour,2290007331,9782290007334,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369414321l/4604443._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369414321l/4604443._SY75_.jpg,2007,,,fre,J'ai lu,false,25198969,6,93,189,61,5,5:4|4:15|3:27|2:13|1:2|total:61,2008,1,1,3.10,38,2,['7728'],['Doris Lessing'],['3.65'],['2842888'],['Isabelle Delord-Philippe'],['3.61'],"Londres, été 1939. James Reid, jeune homme rêveur et qui ne vit que par les livres, embarque pour l’Inde avec son régiment. Un voyage infernal, entre solitude, ennui et maladies, commence. Pourtant, lors d’une escale au Cap, sa vie bascule : il croit trouver en Daphne, épouse de militaire qui l’héberge, la femme idéale, l’ange dont il rêvait, le grand amour dont la littérature lui a inspiré le désir quasi mystique. La réalité est tout autre… Dans ce court roman, Doris Lessing met toute sa puissance de conteuse au service de ses thèmes de prédilection : les désillusions de l’amour, le fossé entre fantasme et réalité, et la démission des hommes, plus à l’aise dans le monde des idées que dans la vraie vie."
18876430,7728,Two mothers,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,Feltrinelli,true,26877458,2,108,188,58,3,5:6|4:19|3:18|2:13|1:2|total:58,2013,10,17,3.24,54,3,['7728'],['Doris Lessing'],['3.65'],['4568745'],['Monica Pareschi'],['3.78'],"DA QUESTO LIBRO IL FILM CON NAOMI WATTS E ROBIN WRIGHT<br /><br />Roz e Lil sono cresciute assieme e ora vivono, dirimpettaie, una vita apparentemente serena, fatta di confidenze, lavoro e giornate in spiaggia assieme ai mariti e ai due figli. Solo un lutto e un divorzio a turbare le loro esistenze. Finché i figli non crescono, e la solitudine delle donne si mescola all'impeto adolescenziale dei ragazzi, portando passioni a sfociare violente. E le amiche di sempre si ritrovano amanti l'una del figlio dell'altra. Un ménage duraturo negli anni, ma fino a quando? Tratto da “Le nonne” pubblicato da Feltrinelli."
1046153,7728,First Fiction: An Anthology of the First Published Stories by Famous Writers,0316492043,9780316492041,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1994,7,1,eng,Little Brown and Company,false,1032579,2,231,179,46,12,5:14|4:15|3:15|2:2|1:0|total:46,1994,,,3.89,43,12,"['344330', '7266040', '17220', '3472', '10427', '13275', '431149', '7363', '7464', '3535', '3190', '86404', '2533', '8146', '1455', '7266043', '13388', '28978', '874602', '2424', '7728', '7305', '3506', '7927', '447', '147', '6410', '3524', '22694', '41028', '24956', '463', '4095', '7735', '14444', '1339', '13093', '7621', '6878', '2778055', '7380', '7973', '7751']","['Kathy Kiernan', 'Michael M. Moore', 'Nelson Algren', 'Margaret Atwood', 'James Baldwin', 'Charles Bukowski', 'Truman Capote', 'Raymond Carver', 'John Cheever', 'William Faulkner', 'F. Scott Fitzgerald', 'E.M. Forster', 'Graham Greene', 'Mark Helprin', 'Ernest Hemingway', 'Chester B. Himes', 'Shirley Jackson', 'David Leavitt', 'Ursula K. Le Guin', 'Harold Brodkey', 'Doris Lessing', 'Mary McCarthy', 'Carson McCullers', 'Norman Mailer', 'Bernard Malamud', 'Henry Miller', 'Alice Munro', 'Joyce Carol Oates', ""Flannery O'Connor"", 'Grace Paley', 'Dorothy Parker', 'Philip Roth', 'William Saroyan', 'Irwin Shaw', 'Isaac Bashevis Singer', 'Jane Smiley', 'Muriel Spark', 'Jim Thompson', 'John Updike', 'Kurt Vonnegut Jr.', 'Alice Walker', 'Eudora Welty', 'Tennessee Williams']","['3.69', '3.89', '3.99', '4.03', '4.26', '4.00', '4.01', '4.20', '3.97', '3.85', '3.90', '3.88', '3.89', '3.75', '3.83', '3.91', '3.95', '3.78', '4.05', '3.99', '3.65', '3.71', '3.95', '3.82', '3.86', '3.78', '3.92', '3.69', '4.16', '4.06', '4.08', '3.81', '4.06', '4.10', '4.05', '3.73', '3.69', '3.85', '3.80', '4.06', '4.18', '3.87', '3.92']",[],[],[],"Here is where it all began - the professional fiction-writing careers of forty-one of our century's finest authors, from Raymond Carver and Alice Walker to F. Scott Fitzgerald and Ursula K. Le Guin. Spanning nearly eight decades, these short stories mark their creators' breakthroughs from amateur writer to published author. Standing as a testament to the writers' youth and ambition, they bear witness to the emergence of some of the most distinctive literary voices of our time. As Jane Smiley writes in the introduction to First Fiction, ""Education begins with publication."" The brief biographical notes that preface each story provide insight into this learning process and detail the circumstances surrounding publication. Nelson Algren's debut, for example, was preceded by a jail sentence served for stealing a typewriter. Mary McCarthy's first story is based on the bitter breakup of her first marriage. In many cases, the author's thoughts about his or her craft are also included. (""I can do this!"" Mark Helprin realized.). Some of these stories blazed a trail of glory to literary eminence for their authors, while others were more like a trace of light at dawn: William Saroyan's first published fiction brought him instant recognition; Charles Bukowski, on the other hand, languished in obscurity for several decades after his professional debut. Some of the authors are easily recognizable: most readers will identify as Kurt Vonnegut's ""The Barnhouse Effect,"" a Cold War story about the most powerful weapon on earth. The authors of other stories, such as Doris Lessing, are barely recognizable. Youth and age are both represented here - from Tennessee Williams's debut at seventeen with ""The Vengeance of Nitocris"" to Henry Miller's at forty with his story ""Mademoiselle Claude."" These stories represent the true starting points of the careers of some of the most talented writers of our time. First Fiction is fascinating reading for all those interested in the creative proces<br /><br /><b>Contents:</b><blockquote>So help me / Nelson Algren<br />The war in the bathroom / Margaret Atwood<br />Previous condition / James Baldwin<br />The state of grace / Harold Brodkey<br />Aftermath of a lengthy rejection slip / Charles Bukowski<br />Miriam / Truman Capote<br />Furious seasons / Raymond Carver<br />Expelled / John Cheever<br />Landing in luck / William Faulkner<br />Babes in the woods / F. Scott Fitzgerald<br />Albergo Empedocle / E.M. Forster<br />The end of the party / Graham Greene<br />Because of the waters of the flood / Mark Helprin<br />In our time / Ernest Hemingway<br />Crazy in the stir / Chester B. Himes<br />After you, my dear Alphonse / Shirley Jackson<br />Territory / David Leavitt<br />April in Paris / Ursula K. Le Guin<br />The pig / Doris Lessing<br />Cruel and barbarous treatment / Mary McCarthy<br />Wunderkind / Carson McCullers<br />The greatest thing in the world / Norman Mailer<br />Benefit performance / Bernard Malamud<br />Mademoiselle Claude / Henry Miller<br />A basket of strawberries / Alice Munro<br />In the old world / Joyce Carol Oates<br />The geranium / Flannery O'Connor<br />Goodbye and good luck / Grace Paley<br />Such a pretty little picture / Dorothy Parker<br />The day it snowed / Philip Roth<br />The daring young man on the flying trapeze / William Saroyan<br />Flash in the pan / Irwin Shaw<br />Gimpel the fool / Isaac Bashevis Singer<br />And baby makes three / Jane Smiley<br />The seraph and the Zambesi / Muriel Spark<br />Oil field vignettes / Jim Thompson<br />Friends from Philadelphia / John Updike<br />Report on theBarnhouse Effect / Kurt Vonnegut<br />To hell with dying / Alice Walker<br />Death of a traveling salesman / Eudora Welty<br />The vengeance of Nitocris / Tennessee Williams</blockquote>"
23336839,7728,No Witchcraft for Sale,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575898687l/23336839._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575898687l/23336839._SY75_.jpg,,,,,,false,42896064,4,89,166,48,2,5:7|4:17|3:16|2:7|1:1|total:48,,,,3.46,26,1,['7728'],['Doris Lessing'],['3.65'],[],[],[],
12101506,7728,Victoria et les Staveney,2081233452,9782081233454,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369413950l/12101506._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369413950l/12101506._SY75_.jpg,2010,3,20,fre,,false,12890100,5,79,166,54,8,5:3|4:15|3:21|2:13|1:2|total:54,2010,1,1,3.07,34,3,['7728'],['Doris Lessing'],['3.65'],['42787'],['Philippe Giraudon'],['3.94'],Roman familial. Roman de société.
